product_id,score_mean,score_count,score_std,helpful_votes_sum,helpful_votes_mean,total_votes_sum,total_votes_mean,cluster,pca_1,pca_2
B000G65PXA,3.5714285714285716,7,1.618347187425374,1,0.14285714285714285,6,0.8571428571428571,0,-0.8087398896966963,-0.4573426271041557
B000G6QWCI,3.4193548387096775,31,1.2851509262439982,105,3.3870967741935485,127,4.096774193548387,0,0.35344472789783277,0.17154826202922144
B000G6UE2W,4.0,29,1.4392458342578487,91,3.1379310344827585,110,3.793103448275862,0,0.21748815019209938,-0.002270317119252262
B000G7CKQE,4.0,4,1.4142135623730951,1,0.25,1,0.25,0,-0.8973360144103771,-0.6385177021829337
B000G7LWRM,2.8130841121495327,107,1.4738656726989372,1089,10.177570093457945,1397,13.05607476635514,1,6.563221757594172,0.3342984870418269
B000G7LZCO,2.948051948051948,77,1.629466363213687,155,2.012987012987013,193,2.5064935064935066,0,0.5692831441593167,-0.4413509961440245
B000GAAOXM,2.9210526315789473,38,1.5488719338361452,263,6.921052631578948,320,8.421052631578947,0,1.828743666108299,1.1502010306702246
B000GAAP9U,4.454545454545454,11,1.2933395813657267,238,21.636363636363637,266,24.181818181818183,1,4.341725684793413,5.408119039289615
B000GAO9T2,3.811320754716981,848,1.3164167855179025,1402,1.653301886792453,1755,2.0695754716981134,1,9.855878023723758,-7.42408828158024
B000GAOTX8,3.608695652173913,46,1.324609139324003,94,2.0434782608695654,101,2.1956521739130435,0,0.057695033987310004,-0.39443385241466816
B000GAOTXS,2.5714285714285716,7,1.5118578920369088,37,5.285714285714286,38,5.428571428571429,0,0.27924831234229625,1.1750740228808627
B000GAT780,3.3157894736842106,19,1.5653409844697794,23,1.2105263157894737,27,1.4210526315789473,0,-0.4961543468945215,-0.2508389839882062
B000GAW2FK,4.0,4,1.4142135623730951,11,2.75,11,2.75,0,-0.38635491536962024,0.08274490961518642
B000GAZPZE,3.6551724137931036,232,1.509585237471676,294,1.2672413793103448,314,1.353448275862069,0,1.682591510787229,-1.9926097266774723
B000GBBQBU,3.75,8,1.2817398889233114,9,1.125,10,1.25,0,-0.6646593737139099,-0.3533312279369601
B000GBD492,2.1818181818181817,55,1.5164640779336975,33,0.6,42,0.7636363636363637,0,-0.34175004029967504,-0.3663146826228155
B000GBGP98,3.375,8,1.407885953173359,3,0.375,3,0.375,0,-0.8227565566101916,-0.464648812401842
B000GBGP9S,2.0,4,1.4142135623730951,8,2.0,8,2.0,0,-0.46720856222720464,0.3886855930592715
B000GBZ1J8,4.7,10,0.674948557710553,5,0.5,6,0.6,0,-0.851120880840996,-0.8774960066468296
B000GCK7X2,3.6041666666666665,48,1.1803278183899792,56,1.1666666666666667,67,1.3958333333333333,0,-0.23884611784535306,-0.6109068980072501
B000GDA1WS,3.0,3,2.0,0,0.0,1,0.3333333333333333,0,-0.8617633880117088,-0.32028827361758255
B000GE5B4U,3.357142857142857,42,1.3033059010750327,288,6.857142857142857,417,9.928571428571429,1,2.1611685927543083,1.0710776038815573
B000GFDJEI,3.7777777777777777,9,1.7159383568311668,1,0.1111111111111111,1,0.1111111111111111,0,-0.8761905004567224,-0.6071527043914763
B000GFDJES,3.5454545454545454,11,1.7529196424044293,2,0.18181818181818182,2,0.18181818181818182,0,-0.8384862471911959,-0.5331696081130047
B000GFH01Q,2.3333333333333335,3,1.1547005383792515,0,0.0,0,0.0,0,-0.9047076834236542,-0.30584996296431793
B000GFHDYK,4.0,4,1.1547005383792515,0,0.0,0,0.0,0,-0.9598715200699719,-0.7466086257016702
B000GFHHWI,4.090909090909091,11,1.4459976109624422,21,1.9090909090909092,26,2.3636363636363638,0,-0.4247699604772809,-0.18516971305478278
B000GFJD4I,2.75,4,2.0615528128088303,0,0.0,0,0.0,0,-0.8746288184461197,-0.2944826619821373
B000GFP5L8,4.75,4,0.4999999999999999,0,0.0,0,0.0,0,-1.0158910858146186,-1.0332102258417506
B000GGG8XG,2.888888888888889,9,1.4529663145135576,5,0.5555555555555556,7,0.7777777777777778,0,-0.7339543610199437,-0.25964318779377416
B000GGG8XQ,1.8888888888888888,9,1.0540925533894598,2,0.2222222222222222,2,0.2222222222222222,0,-0.81206363111672,-0.1744696382993573
B000GGG90S,1.8888888888888888,9,1.0540925533894598,2,0.2222222222222222,2,0.2222222222222222,0,-0.81206363111672,-0.1744696382993573
B000GGO5KO,4.0,8,1.1952286093343936,30,3.75,60,7.5,0,0.25465327802359666,0.7582224632164731
B000GGO7NE,4.0,4,1.1547005383792515,9,2.25,16,4.0,0,-0.3404328317306504,0.12452226128210728
B000GGOD42,3.92,25,1.222020185321557,40,1.6,43,1.72,0,-0.3713535085612178,-0.41431442191021006
B000GGTLWG,4.0,12,1.1281521496355327,38,3.1666666666666665,42,3.5,0,-0.13840667294963208,0.1163115074238615
B000GHURU0,3.0,8,1.7728105208558367,28,3.5,29,3.625,0,-0.09331889066695602,0.579501302797449
B000GHVDYY,3.6,5,1.51657508881031,1,0.2,1,0.2,0,-0.8825717069635655,-0.5401286961526546
B000GHYK8A,4.5,4,0.5773502691896257,5,1.25,6,1.5,0,-0.7251427574977585,-0.5648558794432758
B000GI4I7W,3.0,4,2.309401076758503,0,0.0,0,0.0,0,-0.8727606035443164,-0.32542449603020474
B000GIPJ6Q,4.2,20,1.2814465510343744,33,1.65,39,1.95,0,-0.40258507196256993,-0.4037594457492011
B000GIT0VG,3.0,4,1.4142135623730951,3,0.75,3,0.75,0,-0.7589194531749044,-0.23310544633154912
B000GIUXM6,3.4,5,1.51657508881031,2,0.4,3,0.6,0,-0.8151002362512229,-0.40531043283717605
B000GIUY98,3.3333333333333335,3,2.0816659994661326,0,0.0,0,0.0,0,-0.9000743109718623,-0.43854600976023855
B000GIY9P8,3.6666666666666665,3,2.3094010767585034,1,0.3333333333333333,1,0.3333333333333333,0,-0.8352818541216888,-0.3972985520229944
B000GIYBBA,3.7857142857142856,14,1.6723346844167577,37,2.642857142857143,51,3.642857142857143,0,-0.12605031838915898,0.16304910629145827
B000GIYC2S,1.0,3,0.0,0,0.0,0,0.0,0,-0.9073044699522266,-0.11766138115500868
B000GJ9SSA,4.666666666666667,6,0.5163977794943222,2,0.3333333333333333,2,0.3333333333333333,0,-0.9310088801851149,-0.9251342465768331
B000GJNUSE,1.6666666666666667,3,1.1547005383792517,0,0.0,0,0.0,0,-0.8805607891387732,-0.1317434739698108
B000GJOUGK,3.411764705882353,34,1.5199211913146966,407,11.970588235294118,463,13.617647058823529,1,3.3152163760143196,2.3042956494303417
B000GJS3YK,3.8333333333333335,60,1.3040571198193014,139,2.316666666666667,193,3.216666666666667,0,0.4902481229457011,-0.4658179152325607
B000GJS3YU,4.0,4,1.1547005383792515,12,3.0,27,6.75,0,-0.004789131501120008,0.5946090863820798
B000GJVEL4,3.3793103448275863,29,1.293218385696495,55,1.896551724137931,93,3.206896551724138,0,-0.05439417471236968,-0.09389033679676474
B000GKMO3U,4.0,9,1.7320508075688776,2,0.2222222222222222,3,0.3333333333333333,0,-0.847594175272598,-0.618152847702119
B000GL3JG0,3.4285714285714284,7,1.9880595947760098,1,0.14285714285714285,4,0.5714285714285714,0,-0.8147480832001239,-0.4044306784268661
B000GLN488,3.375,16,1.5864005379054393,5,0.3125,5,0.3125,0,-0.7772493516003702,-0.5057390220974688
B000GLTA9K,4.166666666666667,6,1.3291601358251257,7,1.1666666666666667,10,1.6666666666666667,0,-0.6529904116832503,-0.3816404428170624
B000GM40IU,2.3333333333333335,3,1.5275252316519468,1,0.3333333333333333,1,0.3333333333333333,0,-0.821447312854971,-0.1574419883960034
B000GM50DO,3.857142857142857,14,1.3506205330054122,4,0.2857142857142857,8,0.5714285714285714,0,-0.7936667913518741,-0.6253345300480807
B000GM724Y,4.0625,16,1.0626225419530053,17,1.0625,19,1.1875,0,-0.622899227236316,-0.5421419021522054
B000GM726M,4.333333333333333,3,0.5773502691896257,0,0.0,0,0.0,0,-1.002593653827464,-0.9081816280376915
B000GM8QI0,4.0,44,1.1613945106217465,57,1.2954545454545454,60,1.3636363636363635,0,-0.27353708293950824,-0.6737922936974493
B000GNVB9A,5.0,7,0.0,14,2.0,14,2.0,0,-0.5991554923886263,-0.6175495878837913
B000GOGMJI,3.8,5,1.6431676725154982,27,5.4,49,9.8,0,0.6074045344227545,1.4715142692337313
B000GOVZ0E,3.8461538461538463,13,1.5191090506255,1,0.07692307692307693,2,0.15384615384615385,0,-0.8648161543823634,-0.675090411074637
B000GPF108,5.0,4,0.0,3,0.75,3,0.75,0,-0.8936881068834004,-0.9514139718336999
B000GPNG1Y,2.4285714285714284,7,1.2724180205607036,15,2.142857142857143,17,2.4285714285714284,0,-0.39158947485493883,0.30645559323825056
B000GPNIV2,1.7142857142857142,7,1.4960264830861913,7,1.0,8,1.1428571428571428,0,-0.6165821545708129,0.18233017792843542
B000GPUG4Y,4.2727272727272725,11,1.618079669911781,0,0.0,0,0.0,0,-0.9129037104745523,-0.7920636032615831
B000GPY09G,2.3333333333333335,3,1.5275252316519465,3,1.0,4,1.3333333333333333,0,-0.6579525242097389,0.07856018699242905
B000GQ0TBS,3.1538461538461537,26,1.5412282813991625,125,4.8076923076923075,151,5.8076923076923075,0,0.725799584315914,0.723940252382827
B000GR7TCO,2.75,4,1.707825127659933,1,0.25,1,0.25,0,-0.8391203828576869,-0.27137782007649347
B000GRYYMC,3.8,5,1.3038404810405297,20,4.0,22,4.4,0,-0.07052436985646983,0.518416501887448
B000GSKFAG,4.666666666666667,3,0.5773502691896257,0,0.0,0,0.0,0,-1.0146671009699044,-0.9952348725349452
B000GSKFC4,1.3333333333333333,3,0.5773502691896258,5,1.6666666666666667,5,1.6666666666666667,0,-0.559787415678535,0.3589975361907529
B000GSLJ2O,2.75,4,2.0615528128088303,2,0.5,2,0.5,0,-0.7724325986379684,-0.15023013962251328
B000GT2RQA,3.142857142857143,28,1.736626907505759,220,7.857142857142857,266,9.5,1,1.7794925946078965,1.5498165210754244
B000GT56BI,2.0,4,2.0,4,1.0,4,1.0,0,-0.6457839110006464,0.181361874455174
B000GTYL6O,3.3529411764705883,17,1.7299268940690902,20,1.1764705882352942,26,1.5294117647058822,0,-0.5034322084540682,-0.21461481405729294
B000GTZ8A2,3.764705882352941,17,1.3476559169863185,5,0.29411764705882354,6,0.35294117647058826,0,-0.7935172432303653,-0.6446058046385037
B000GU1O0Y,4.0,5,1.414213562373095,0,0.0,0,0.0,0,-0.9432307252485683,-0.7161364036138305
B000GU31W8,4.0,5,1.7320508075688772,1,0.2,1,0.2,0,-0.887563283272435,-0.6147308456255827
B000GUDPDI,3.0408163265306123,49,1.4136121532187997,183,3.7346938775510203,247,5.040816326530612,0,0.9570304841766931,0.20568368645245702
B000GUKT9Q,3.3333333333333335,150,1.344472485394217,326,2.1733333333333333,386,2.5733333333333333,0,1.6494106899521035,-1.2561122902208361
B000GUNQV4,3.3333333333333335,6,1.2110601416389966,0,0.0,0,0.0,0,-0.9228339173000558,-0.5756764107526772
B000GUP996,3.6206896551724137,29,1.293218385696495,35,1.206896551724138,48,1.6551724137931034,0,-0.38590362088189845,-0.42033032752910626
B000GURADE,3.4444444444444446,9,1.4240006242195884,14,1.5555555555555556,21,2.3333333333333335,0,-0.47615794306432657,-0.0603206137853456
B000GUV148,5.0,3,0.0,3,1.0,8,2.6666666666666665,0,-0.7025151918491026,-0.6594693874343165
B000GV12I2,1.3333333333333333,3,0.5773502691896258,1,0.3333333333333333,1,0.3333333333333333,0,-0.8271035867721069,-0.027962434811777306
B000GVUTZ4,3.7777777777777777,9,1.6414763002993507,0,0.0,0,0.0,0,-0.9043521201954665,-0.6485754180446935
B000GWEA6M,3.357142857142857,14,1.5984195491000024,121,8.642857142857142,132,9.428571428571429,0,1.323783992415285,1.8672093054797392
B000GWIEGO,4.0,28,1.414213562373095,10,0.35714285714285715,15,0.5357142857142857,0,-0.6936660592645261,-0.7345257209062838
B000GWJRBK,2.8333333333333335,18,1.5434872662825796,66,3.6666666666666665,94,5.222222222222222,0,0.3003575923074257,0.6866929715194856
B000GWX888,3.25,8,1.7525491637693282,64,8.0,118,14.75,1,1.5349381891609508,2.600332685321572
B000GX2FE0,3.5,20,1.395481429848721,138,6.9,192,9.6,0,1.3116403912228698,1.4425407541730928
B000GX3YD6,4.0,10,1.4142135623730951,44,4.4,53,5.3,0,0.1762591495449312,0.5908702013770658
B000GX9D9K,3.3443396226415096,212,1.4273284087691513,303,1.429245283018868,442,2.0849056603773586,0,1.8980988919529558,-1.7915004452019525
B000GXBCB2,3.6666666666666665,9,1.4142135623730951,14,1.5555555555555556,19,2.111111111111111,0,-0.5067488184278132,-0.1471105133815276
B000GXC80G,4.0,6,1.0954451150103321,14,2.3333333333333335,14,2.3333333333333335,0,-0.45693577992594503,-0.10063001592135928
B000GYTOP2,2.0,6,1.2649110640673518,4,0.6666666666666666,4,0.6666666666666666,0,-0.7306980741513244,-0.029950373886521685
B000GYU7EE,4.25,4,0.9574271077563381,2,0.5,4,1.0,0,-0.8298373823460148,-0.6315582026467415
B000GYU7EY,2.4444444444444446,9,1.6666666666666667,15,1.6666666666666667,17,1.8888888888888888,0,-0.4596392315819823,0.19707726155500088
B000GYU7NA,4.666666666666667,3,0.5773502691896257,1,0.3333333333333333,1,0.3333333333333333,0,-0.9478380581965115,-0.8984948797843126
B000GYU8NO,3.3333333333333335,3,2.0816659994661326,1,0.3333333333333333,1,0.3333333333333333,0,-0.8332452681984693,-0.341806017009606
B000GYW760,2.8125,16,1.5585784121008053,26,1.625,37,2.3125,0,-0.351912523322289,0.07029387240738194
B000GYW76U,4.0,3,1.0,1,0.3333333333333333,1,0.3333333333333333,0,-0.9050639206124405,-0.665815396562768
B000GYW7B0,4.0,3,1.7320508075688772,0,0.0,0,0.0,0,-0.9396296315866893,-0.6611039873607331
B000GYY4PM,4.666666666666667,9,0.5,10,1.1111111111111112,10,1.1111111111111112,0,-0.7380568441474514,-0.7278753636884162
B000GYY7VS,4.333333333333333,3,0.5773502691896257,0,0.0,0,0.0,0,-1.002593653827464,-0.9081816280376915
B000GYY7W2,4.25,4,1.5,1,0.25,1,0.25,0,-0.9026102743485251,-0.6919189055991684
B000GYY7ZE,4.142857142857143,7,0.8997354108424375,6,0.8571428571428571,6,0.8571428571428571,0,-0.7754368670922656,-0.5928486617978519
B000GZ09TG,4.166666666666667,12,1.1934162828797101,1,0.08333333333333333,1,0.08333333333333333,0,-0.9029385061048618,-0.8058105430235158
B000GZ0BJ4,3.1666666666666665,6,1.7224014243685084,2,0.3333333333333333,2,0.3333333333333333,0,-0.823526735202184,-0.36626039927943277
B000GZ0BVC,3.8076923076923075,26,1.7209121016305455,28,1.0769230769230769,32,1.2307692307692308,0,-0.4811753178550598,-0.45157944033807185
B000GZ9ICK,3.9047619047619047,21,1.4458479140200708,72,3.4285714285714284,88,4.190476190476191,0,0.1642920080226764,0.2018664660087217
B000H1BB8M,4.666666666666667,3,0.5773502691896257,0,0.0,0,0.0,0,-1.0146671009699044,-0.9952348725349452
B000H1WO0G,3.6,5,1.949358868961793,12,2.4,18,3.6,0,-0.2938356649884743,0.3021567381406268
B000H1WRSA,3.7142857142857144,7,1.4960264830861911,86,12.285714285714286,113,16.142857142857142,1,2.107111483822063,3.3211657128211085
B000H21O10,2.3333333333333335,3,2.3094010767585034,2,0.6666666666666666,2,0.6666666666666666,0,-0.7201590227785339,0.047654418716652026
B000H2451G,4.112903225806452,62,1.041827503888372,168,2.7096774193548385,221,3.564516129032258,0,0.6609333732779268,-0.5249529353811746
B000H2BRHQ,3.6,5,1.51657508881031,23,4.6,24,4.8,0,0.05250624929550397,0.7469760874481852
B000H2BRI0,4.571428571428571,7,0.7867957924694432,4,0.5714285714285714,4,0.5714285714285714,0,-0.857682654948627,-0.8013860903471094
B000H2QOSI,2.4,5,1.949358868961793,0,0.0,0,0.0,0,-0.8616929709318703,-0.22411761479593764
B000H362CU,3.6666666666666665,6,1.505545305418162,1,0.16666666666666666,1,0.16666666666666666,0,-0.8865614809426972,-0.5744058425841327
B000H391T6,4.2,5,1.3038404810405297,0,0.0,0,0.0,0,-0.9553392145658903,-0.7836644250152639
B000H3BHKW,3.3333333333333335,3,2.0816659994661326,0,0.0,0,0.0,0,-0.9000743109718623,-0.43854600976023855
B000H3BN9W,3.888888888888889,9,1.536590742882148,2,0.2222222222222222,2,0.2222222222222222,0,-0.8632393976306698,-0.6299220008994831
B000H3BO0U,2.75,4,1.707825127659933,1,0.25,2,0.5,0,-0.8163267115430239,-0.23966431488142642
B000H3DQQ0,4.285714285714286,7,1.2535663410560174,0,0.0,1,0.14285714285714285,0,-0.9365143809777208,-0.8061850520126802
B000H3GFC2,4.666666666666667,3,0.5773502691896257,0,0.0,0,0.0,0,-1.0146671009699044,-0.9952348725349452
B000H3GGYY,4.6,5,0.5477225575051662,1,0.2,1,0.2,0,-0.9614918314643417,-0.9355570440220441
B000H3MSIW,3.6842105263157894,19,0.9459053029269172,54,2.8421052631578947,65,3.4210526315789473,0,-0.06494937856367478,0.038645596225895834
B000H3QHT8,2.9705882352941178,34,1.4456893944799978,56,1.6470588235294117,109,3.2058823529411766,0,-0.004075943158353719,-0.04734640365440919
B000H3Z2K8,3.1153846153846154,26,1.336470667898793,103,3.9615384615384617,161,6.1923076923076925,0,0.6298087599628779,0.6302473726779354
B000H3Z2KS,3.9047619047619047,21,1.4108423691100969,27,1.2857142857142858,33,1.5714285714285714,0,-0.47439114115513986,-0.41337572501631376
B000H407JS,3.5714285714285716,7,1.3972762620115438,143,20.428571428571427,156,22.285714285714285,1,3.675336432673675,5.402718167369841
B000H5F7V0,4.0,5,1.7320508075688772,4,0.8,6,1.2,0,-0.7254489282361932,-0.39220019015401003
B000H5HJF2,4.0,6,1.0954451150103321,20,3.3333333333333335,24,4.0,0,-0.18173015959387592,0.26806444374445626
B000H65K4I,2.7777777777777777,9,1.6414763002993509,25,2.7777777777777777,30,3.3333333333333335,0,-0.1908581423460199,0.45866384969934376
B000H68UG8,3.25,8,0.8864052604279183,1,0.125,1,0.125,0,-0.8962154090498221,-0.5746846754562063
B000H6972Y,3.3333333333333335,21,1.7701224063135672,14,0.6666666666666666,14,0.6666666666666666,0,-0.6396218213054957,-0.4076844799424359
B000H6AMD2,2.0,5,1.7320508075688772,101,20.2,104,20.8,1,3.4065359745639165,5.719075728229328
B000H6AMHS,1.125,8,0.3535533905932738,11,1.375,11,1.375,0,-0.5677142079866594,0.25849101759214854
B000H6AMJG,1.25,4,0.5,2,0.5,2,0.5,0,-0.7869236710108425,0.025101363739035442
B000H6FNOA,3.375,8,1.5979898086569353,3,0.375,3,0.375,0,-0.8143781985750002,-0.43830323302946833
B000H6HLHM,4.0,3,1.7320508075688772,1,0.3333333333333333,1,0.3333333333333333,0,-0.8728005888132964,-0.5643639946101006
B000H6HN5M,4.666666666666667,3,0.5773502691896258,2,0.6666666666666666,2,0.6666666666666666,0,-0.8810090154231185,-0.8017548870336801
B000H6IQCG,3.75,4,0.9574271077563381,4,1.0,4,1.0,0,-0.7551183344535286,-0.42015282393137116
B000H6J9R2,4.090909090909091,11,1.5782614139961386,6,0.5454545454545454,7,0.6363636363636364,0,-0.7723272279693131,-0.5882010325027068
B000H6WILQ,2.6666666666666665,3,2.0816659994661326,6,2.0,6,2.0,0,-0.47495316004662336,0.3160004357380639
B000H728WE,4.0,5,1.7320508075688772,0,0.0,0,0.0,0,-0.9292228334549203,-0.6720888678629025
B000H72NA6,5.0,3,0.0,0,0.0,0,0.0,0,-1.052185835661512,-1.1623003151220512
B000H7G0RI,3.4482758620689653,29,1.3252009792737025,29,1.0,33,1.1379310344827587,0,-0.4819475630416892,-0.4555309191544503
B000H7GVA4,2.941860465116279,172,1.5321479106738483,1358,7.895348837209302,1797,10.44767441860465,1,7.709550099983285,-1.319319875942194
B000H7KYHK,4.4,5,0.5477225575051662,0,0.0,0,0.0,0,-0.9959073133613626,-0.9406831195610119
B000H7LPYG,2.0,5,1.4142135623730951,1,0.2,4,0.8,0,-0.7734269354782614,-0.060774031253569005
B000H7Q5PK,3.4,15,1.6818357317441643,11,0.7333333333333333,12,0.8,0,-0.6689801085203267,-0.37160552838254635
B000H7RWES,3.3333333333333335,3,2.0816659994661326,2,0.6666666666666666,2,0.6666666666666666,0,-0.7664162254250764,-0.24506602425897347
B000H81FUE,3.6666666666666665,9,1.6583123951777,5,0.5555555555555556,7,0.7777777777777778,0,-0.7530756162109785,-0.43430949887367254
B000H81G30,3.6666666666666665,3,2.3094010767585034,0,0.0,1,0.3333333333333333,0,-0.8722741937966357,-0.4515163548864595
B000H84CFY,3.2,55,1.591644851508443,479,8.709090909090909,523,9.50909090909091,1,3.009259398829054,1.0660754904307526
B000H87G7K,2.75,4,1.2583057392117916,1,0.25,7,1.75,0,-0.7221698120840248,-0.14339351980434756
B000H8YZUQ,4.333333333333333,3,0.5773502691896258,9,3.0,11,3.6666666666666665,0,-0.3414588626700347,0.04752268649233634
B000H8Z5EG,3.5,4,1.9148542155126762,2,0.5,3,0.75,0,-0.783269561848542,-0.33471668786517217
B000H903XS,3.888888888888889,9,1.5365907428821477,4,0.4444444444444444,4,0.4444444444444444,0,-0.8134796207202429,-0.5677152504425943
B000H9041E,3.8333333333333335,18,1.2947859237091257,13,0.7222222222222222,14,0.7777777777777778,0,-0.681349563240487,-0.5630442949653366
B000H90446,3.1666666666666665,6,1.3291601358251257,1,0.16666666666666666,1,0.16666666666666666,0,-0.8762250510571183,-0.46827034848815063
B000H91QDE,2.411764705882353,17,1.4602578338007541,28,1.6470588235294117,29,1.7058823529411764,0,-0.39433211874595653,0.08450061086970884
B000H91QES,3.0,11,1.8439088914585775,10,0.9090909090909091,10,0.9090909090909091,0,-0.6461889390619991,-0.17701780181805069
B000H931Y6,3.142857142857143,7,1.864454471471609,8,1.1428571428571428,12,1.7142857142857142,0,-0.5800002865905504,-0.045766582501476256
B000H93LU0,2.0,3,1.7320508075688772,4,1.3333333333333333,6,2.0,0,-0.5401993714415824,0.33321983039965314
B000H93LWI,1.25,8,0.4629100498862757,40,5.0,40,5.0,0,0.23012748147798104,1.2619655154487865
B000H95CGQ,4.0,5,1.0,4,0.8,4,0.8,0,-0.7948479645241234,-0.5441081808662911
B000HA95QS,3.096774193548387,31,1.5133811749341808,11,0.3548387096774194,12,0.3870967741935484,0,-0.6565239726150033,-0.5198964303394196
B000HAOYPA,2.8,35,1.4712939483165628,160,4.571428571428571,238,6.8,0,1.0648428905639018,0.7497184869979443
B000HARRXQ,3.2142857142857144,14,1.6256866681058633,91,6.5,107,7.642857142857143,0,0.8469983183579146,1.3695803276282794
B000HAUSNM,2.5714285714285716,7,1.511857892036909,21,3.0,22,3.142857142857143,0,-0.21471368423981563,0.5273934648893217
B000HAUX28,4.142857142857143,7,1.4638501094227998,3,0.42857142857142855,7,1.0,0,-0.7882394000541644,-0.5648443229231128
B000HAVNZY,2.5441176470588234,68,1.4187846757354843,237,3.485294117647059,290,4.264705882352941,0,1.175094931087428,0.005012976944106826
B000HBIUNG,3.279620853080569,211,1.435108042503531,457,2.1658767772511847,588,2.786729857819905,0,2.619796849112765,-1.8133669540454094
B000HBMP82,3.661290322580645,186,1.2206805596759156,510,2.7419354838709675,560,3.010752688172043,1,2.6175786495069304,-1.714137221458366
B000HBMP9Q,3.6551724137931036,58,1.3579102124921818,174,3.0,191,3.293103448275862,0,0.6414653500477879,-0.31138414303574513
B000HBMZAK,4.125,8,0.9910312089651149,10,1.25,10,1.25,0,-0.6757816820533867,-0.47184886064990145
B000HBOE5O,3.5441176470588234,68,1.3975866569070161,120,1.7647058823529411,147,2.161764705882353,0,0.28062735931900756,-0.5977049460282243
B000HBPMV4,4.0344827586206895,87,1.1148915461079607,270,3.103448275862069,297,3.413793103448276,0,1.1804556027380757,-0.7423721387333271
B000HBPMVY,3.746031746031746,63,1.1909369308109823,287,4.555555555555555,354,5.619047619047619,0,1.5401159671228182,-0.05575112664614471
B000HCHR84,3.8,10,1.6865480854231356,0,0.0,0,0.0,0,-0.8979671899654862,-0.6536251259194832
B000HCQKTG,4.370967741935484,62,0.9956276703460746,247,3.9838709677419355,436,7.032258064516129,0,1.6103737783902743,-0.1702736352735422
B000HCT110,2.869565217391304,23,1.7136974334113455,58,2.5217391304347827,64,2.782608695652174,0,-0.06085082580669038,0.19665511319738527
B000HD4MZO,3.909090909090909,11,1.5782614139961386,0,0.0,1,0.09090909090909091,0,-0.8921396851766195,-0.6915359045900418
B000HD4MZY,4.0,5,1.7320508075688772,4,0.8,4,0.8,0,-0.7625846327249792,-0.44265677891362365
B000HD4N3U,3.8,25,1.5000000000000002,24,0.96,25,1.0,0,-0.5481448012456982,-0.5149971292972297
B000HD79J0,3.6129032258064515,155,1.3308872969066345,236,1.5225806451612902,308,1.9870967741935484,0,1.21580903713542,-1.3965175745551208
B000HD9YFM,2.6666666666666665,3,1.5275252316519468,1,0.3333333333333333,1,0.3333333333333333,0,-0.8335207599974115,-0.2444952328932569
B000HDB4QO,3.7,10,1.2516655570345725,2,0.2,4,0.4,0,-0.8477142397842552,-0.6076185971990488
B000HDC7W4,3.2222222222222223,9,0.9718253158075502,18,2.0,23,2.5555555555555554,0,-0.4106285047274159,0.03206551996623699
B000HDC7WO,2.3333333333333335,3,0.5773502691896257,0,0.0,0,0.0,0,-0.9301529709728212,-0.3858621610541704
B000HDCKGM,3.6944444444444446,36,1.0370134162086937,137,3.8055555555555554,211,5.861111111111111,0,0.7628314611495359,0.24408918754850634
B000HDDCDW,3.0,14,1.8810798862519205,54,3.857142857142857,57,4.071428571428571,0,0.12250484350881578,0.6326059771215086
B000HDE3Q2,1.25,4,0.5,15,3.75,15,3.75,0,-0.12264824225785848,0.9627427590765917
B000HDGAEU,3.289473684210526,38,1.3736496019795195,28,0.7368421052631579,44,1.1578947368421053,0,-0.43690846589424115,-0.5046170468248757
B000HDIMUK,4.2,5,1.3038404810405297,0,0.0,0,0.0,0,-0.9553392145658903,-0.7836644250152639
B000HDTXDA,4.109375,64,1.025348372853971,177,2.765625,198,3.09375,0,0.618668413626663,-0.5817250306564812
B000HE8RI6,3.21875,32,1.5394673356129887,24,0.75,33,1.03125,0,-0.4948642750736906,-0.432611380091285
B000HE927Q,2.857142857142857,7,1.5735915849388864,5,0.7142857142857143,6,0.8571428571428571,0,-0.7163035897163567,-0.18634878411089856
B000HEAKHW,3.5,4,1.7320508075688772,2,0.5,2,0.5,0,-0.8141198419989929,-0.39176403850631353
B000HEC44O,4.0,6,1.0954451150103324,1,0.16666666666666666,2,0.3333333333333333,0,-0.9009584418469242,-0.6973880803352819
B000HFUVNE,3.875,8,1.5526475085202969,6,0.75,8,1.0,0,-0.7275233401318929,-0.43854892337529816
B000HFWXN0,4.0,4,0.816496580927726,9,2.25,12,3.0,0,-0.44651302133712084,-0.04920181998391388
B000HG9MUG,3.090909090909091,11,1.7002673586554236,7,0.6363636363636364,7,0.6363636363636364,0,-0.7190113301743739,-0.296075415217529
B000HGDQYY,2.75,4,1.707825127659933,5,1.25,6,1.5,0,-0.6119342719267212,0.04884072983782163
B000HHB1AO,3.5,8,2.0701966780270626,11,1.375,11,1.375,0,-0.5780807046354967,-0.12386200932227306
B000HHGSRK,2.0,3,1.0,2,0.6666666666666666,2,0.6666666666666666,0,-0.7657941949844047,-0.04675593682861436
B000HHGSSO,3.6666666666666665,3,2.3094010767585034,2,0.6666666666666666,2,0.6666666666666666,0,-0.7684528113482958,-0.3005585592723619
B000HHIUQM,4.0,28,1.5634719199411433,34,1.2142857142857142,35,1.25,0,-0.4502885862731676,-0.5175082952916277
B000HHJU1G,4.2926829268292686,41,1.0780515395616388,25,0.6097560975609756,28,0.6829268292682927,0,-0.5574099229264512,-0.8923082840410822
